address,status,x,y,address_id,full_address
彰化縣彰化市竹中路4號,ok,202641.610,2663460.530,BLH0522-2,彰化縣彰化市西興里004鄰中華西路４號
彰化縣彰化市自強路303號,ok,203953.490,2665215.580,BKR0599-8,彰化縣彰化市下廍里017鄰自強路３０３號
彰化縣彰化市自強路357號,ok,204088.860,2665243.580,BKQ8887-0,彰化縣彰化市下廍里001鄰自強路３５７號
彰化縣彰化市茄南里金馬路二段260號,ok,203527.790,2665663.810,BLF5113-0,彰化縣彰化市茄南里009鄰金馬路二段２６０號
彰化縣彰化市茄苳路二段292號,ok,204075.140,2666588.410,BLF6173-6,彰化縣彰化市茄苳里008鄰茄苳路二段２９２號
彰化縣彰化市茄苳里茄苳莊45-10號,ok,,,,
彰化縣彰化市莿桐里彰水路53巷17號,ok,201135.540,2661861.630,BLF7169-3,彰化縣彰化市莿桐里007鄰彰水路５３巷１７號
彰化縣彰化市莿桐里彰水路53巷8號,ok,201105.440,2661881.600,BLF7179-6,彰化縣彰化市莿桐里007鄰彰水路５３巷８號
彰化縣彰化市華陽里南郭路1段326號,ok,204558.370,2663130.740,BLF9970-9,彰化縣彰化市華陽里010鄰南郭路一段３２６號
彰化縣彰化市萬安里建國南路42-1號,ok,204366.270,2664963.450,BLG5120-3,彰化縣彰化市萬安里028鄰建國南路４２之１號
彰化縣彰化市西勢里忠誠路1號,ok,202675.990,2664385.470,BLG5158-8,彰化縣彰化市西勢里001鄰忠誠路１號
彰化縣彰化市金馬路三段539巷26弄6號,ok,,,,
彰化縣彰化市長樂里和平路173號,ok,203220.580,2664403.860,BLH2516-2,彰化縣彰化市長樂里001鄰和平路１７３號
彰化縣彰化市長順街76號,ok,204293.470,2664637.440,BLH9721-3,彰化縣彰化市陽明里006鄰長順街７６號
彰化縣彰化市阿夷里泰和路2段211之1號,ok,,,,
彰化縣彰化市陳稜路2號,ok,203738.900,2663942.130,BLC9690-3,彰化縣彰化市永福里010鄰陳稜路２號
彰化縣彰化市香山里彰南路2段618巷11號,ok,208525.520,2664152.020,BLJ1221-1,彰化縣彰化市香山里009鄰彰南路二段６１８巷１１號
彰化縣永靖鄉中肚巷52號,ok,200495.590,2646106.363,BNL8355-5,彰化縣永靖鄉福興村011鄰中肚巷５２號
彰化縣永靖鄉九分路192-1號,ok,,,,
彰化縣永靖鄉五汴巷1號,ok,,,,
彰化縣永靖鄉五汴村五汴巷1號,ok,206339.960,2650226.950,BMS7972-3,彰化縣員林市惠來里005鄰中山南路１號
彰化縣永靖鄉五福巷99-1號,ok,,,,
彰化縣永靖鄉五福村五福巷99-1號,ok,184248.620,2470244.400,BYP5618-6,屏東縣琉球鄉天福村002鄰中正路９９之１號
彰化縣永靖鄉光雲村意善巷78-1號,ok,229728.270,2727168.070,BKD7676-7,苗栗縣後龍鎮大山里005鄰上大山脚７８之１號
彰化縣永靖鄉光雲村意善巷79號,ok,204778.182,2647023.358,BNK5075-2,彰化縣永靖鄉光雲村011鄰意善巷７９號
彰化縣永靖鄉同仁村東畔路7-1號,ok,201049.040,2619909.190,BQT0667-2,雲林縣斗六市久安里014鄰深圳路７之１號
彰化縣永靖鄉同安村西畔巷11-1號,ok,207232.860,2651683.460,BMN3620-7,彰化縣員林市三橋里004鄰大榮街１１之１號
彰化縣永靖鄉四湳路55-1號,ok,201541.540,2646681.430,BNK6036-0,彰化縣永靖鄉四芳村010鄰四湳路５５之１號
彰化縣永靖鄉四芳村四湳路55-1號,ok,201541.540,2646681.430,BNK6036-0,彰化縣永靖鄉四芳村010鄰四湳路５５之１號
彰化縣永靖鄉崙子村九分路216號,ok,205688.910,2647475.260,BNK6286-6,彰化縣永靖鄉崙子村011鄰九分路２１６號
彰化縣永靖鄉崙美村獨鰲路270巷8-1號,ok,167949.782,2604764.226,BST3023-7,雲林縣口湖鄉後厝村001鄰後厝８之１號
彰化縣永靖鄉忠心路13-1號,ok,201694.900,2597158.640,BWH3539-8,嘉義縣番路鄉江西村004鄰柿仔脚１３之１號
彰化縣永靖鄉意善巷78-1號,ok,,,,
彰化縣永靖鄉新莊村永社路75-1號,ok,184878.778,2619269.340,BRR0083-0,雲林縣土庫鎮埤腳里017鄰扶朝７５之１號
彰化縣永靖鄉東寧村浮圳路490號,ok,205395.994,2645821.107,BNK8589-6,彰化縣永靖鄉東寧村014鄰浮圳路４９０號
彰化縣永靖鄉東畔路7-1號,ok,,,,
彰化縣永靖鄉永北村水尾路192巷1-1號,ok,167483.290,2612756.350,BST1039-7,雲林縣口湖鄉埔北村009鄰林圍１之１號
彰化縣永靖鄉永坡路101號,ok,203732.483,2646978.549,BNK9658-6,彰化縣永靖鄉永北村014鄰永坡路１０１號
彰化縣永靖鄉永安街86號2-3樓,ok,,,,
彰化縣永靖鄉永東村中山路二段65號,ok,203986.186,2646307.551,BNL1091-1,彰化縣永靖鄉永東村005鄰中山路二段６５號
彰化縣永靖鄉永社路266號,ok,203817.867,2645704.579,BNL3616-7,彰化縣永靖鄉港西村001鄰永社路２６６號
彰化縣永靖鄉永社路267號,ok,203758.829,2645705.215,BNL5089-3,彰化縣永靖鄉港西村016鄰永社路２６７號
彰化縣永靖鄉永社路75-1號,ok,198254.620,2674452.910,BLX2093-6,彰化縣伸港鄉全興村007鄰全興路７５之１號
彰化縣永靖鄉永興路2段32號,ok,205906.574,2646835.772,BNK7931-6,彰化縣永靖鄉東寧村002鄰永興路二段３２號
彰化縣永靖鄉永西村瑚璉路245巷7號,ok,203990.262,2646690.120,BNL2992-3,彰化縣永靖鄉永西村015鄰瑚璉路２４５巷７號
彰化縣永靖鄉永西路155號,ok,204230.399,2645070.811,BNL6139-0,彰化縣永靖鄉湳港村012鄰永社路１５５號
彰化縣永靖鄉永靖鄉永寧街46巷20號,ok,203985.281,2646510.548,BNL1061-6,彰化縣永靖鄉永東村003鄰永寧街４６巷２０號
彰化縣永靖鄉永靖鄉永福路2段160號,ok,201400.912,2646237.017,BNL8065-8,彰化縣永靖鄉福興村001鄰永福路二段１６０號
彰化縣永靖鄉永靖鄉永西村瑚璉路臨356-2號,ok,191902.100,2639459.232,BPF2629-9,彰化縣竹塘鄉竹塘村021鄰竹五路（臨）２號
彰化縣永靖鄉永靖鄉港西村五福巷118號之2,ok,167135.556,2620001.159,BSP9920-5,雲林縣臺西鄉溪頂村017鄰溪頂１１８號之２
彰化縣永靖鄉湳墘村忠心路13-1號,ok,225572.250,2719907.330,BKF8605-0,苗栗縣後龍鎮福寧里001鄰頭湖１３之１號
彰化縣永靖鄉湳港村永社路186號,ok,204050.489,2645197.189,BNL5921-0,彰化縣永靖鄉湳港村005鄰永社路１８６號
彰化縣永靖鄉獨鰲村獨鰲路一段3號,ok,173756.420,2543761.290,FPD1326-9,臺南市永康區崑山里006鄰永大路一段３號
彰化縣永靖鄉獨鰲路270巷8-1號,ok,183566.567,2636672.561,BPC3053-5,彰化縣大城鄉潭墘村005鄰光復路８之１號
彰化縣永靖鄉獨鰲路二段9號,ok,202225.420,2646075.130,BNK7313-6,彰化縣永靖鄉敦厚村009鄰獨鰲路二段９號
彰化縣永靖鄉瑚璉村5鄰中山路二段428號,ok,204509.202,2647014.313,BNL6961-2,彰化縣永靖鄉瑚璉村005鄰中山路二段４２８號
彰化縣永靖鄉瑚璉村錫壽路123號,ok,204311.385,2647346.626,BNL6528-0,彰化縣永靖鄉瑚璉村001鄰錫壽路１２３號
彰化縣永靖鄉瑚璉村錫壽路3號,ok,204430.620,2646984.530,BNL6777-5,彰化縣永靖鄉瑚璉村003鄰錫壽路３號
彰化縣永靖鄉福德巷36-1號,ok,,,,
彰化縣永靖鄉福德巷36號,ok,203311.222,2645661.637,BNL0328-0,彰化縣永靖鄉永南村011鄰福德巷３６號
彰化縣永靖鄉福興村中肚巷52號,ok,200495.590,2646106.363,BNL8355-5,彰化縣永靖鄉福興村011鄰中肚巷５２號
彰化縣永靖鄉竹中巷41號,ok,,,,
彰化縣永靖鄉竹子村竹中巷41號,ok,199506.590,2646726.310,BNL8700-1,彰化縣永靖鄉竹子村007鄰竹中巷臨４１號
彰化縣永靖鄉竹子村竹後巷47號,ok,185478.625,2651573.374,BNZ6860-9,彰化縣芳苑鄉崙腳村010鄰草崙路４７號
彰化縣永靖鄉裕農路58號,ok,204161.760,2646635.808,BNL7628-7,彰化縣永靖鄉瑚璉村013鄰裕農路５８號
彰化縣永靖鄉西畔巷11-1號,ok,,,,
彰化縣永靖鄉通訊地址:永靖鄉湳港村永社路186號,ok,,,,
彰化縣永靖鄉錫壽路123號,ok,204311.385,2647346.626,BNL6528-0,彰化縣永靖鄉瑚璉村001鄰錫壽路１２３號
彰化縣溪州鄉三圳村庄內巷42號,ok,205997.820,2656515.240,BMG1731-5,彰化縣花壇鄉三春村002鄰溪埔路４２號
彰化縣溪州鄉三條村九甲一巷4號,ok,197208.690,2664683.790,BLN2722-1,彰化縣鹿港鎮頂番里003鄰頂草路一段４號
彰化縣溪州鄉下樹巷29號,ok,201401.079,2637283.183,BPF5706-7,彰化縣溪州鄉圳寮村006鄰下樹巷２９號
彰化縣溪州鄉中央路2段31號,ok,198567.210,2635939.600,BPF5036-1,彰化縣溪州鄉三條村001鄰中央路二段３１號
彰化縣溪州鄉中央路三段300號,ok,198569.121,2638542.491,BPG3370-0,彰化縣溪州鄉溪州村017鄰中央路三段３００號
彰化縣溪州鄉中山路2段362號,ok,197043.983,2638062.290,BPG2133-5,彰化縣溪州鄉溪厝村011鄰中山路二段３６２號
彰化縣溪州鄉中山路3段415號,ok,204913.315,2648112.439,BNK2533-6,彰化縣永靖鄉五汴村011鄰中山路三段４１５號
彰化縣溪州鄉中山路3段512號,ok,205930.420,2665054.590,BKX0236-9,彰化縣彰化市國聖里018鄰中山路三段５１２號
彰化縣溪州鄉中山路三段451號,ok,198814.182,2638888.979,BPF7726-9,彰化縣溪州鄉尾厝村012鄰中山路三段４５１號
彰化縣溪州鄉中山路二段326號,ok,198502.446,2638827.116,BPG2982-8,彰化縣溪州鄉溪州村010鄰中山路三段３２６號
彰化縣溪州鄉公園路95號,ok,198145.390,2638836.282,BPG3053-0,彰化縣溪州鄉溪州村011鄰公園路９５號
彰化縣溪州鄉圳寮村下樹巷29號,ok,201401.079,2637283.183,BPF5706-7,彰化縣溪州鄉圳寮村006鄰下樹巷２９號
彰化縣溪州鄉大庄村中橫巷1號,ok,205939.240,2634715.920,BPF6377-3,彰化縣溪州鄉大庄村010鄰中橫巷１號
彰化縣溪州鄉大庄村東橫巷2-1號,ok,200208.435,2645715.822,BNX3725-0,彰化縣田尾鄉陸豐村001鄰民生路三段２之１號
彰化縣溪州鄉太平路137號,ok,196172.713,2636503.113,BPG1160-3,彰化縣溪州鄉水尾村002鄰太平路１３７號
彰化縣溪州鄉廣一巷24號,ok,203132.937,2637699.253,BPG7359-0,彰化縣溪州鄉西畔村014鄰廣一巷２４號
彰化縣溪州鄉張厝村民生路1段295巷12號,ok,200288.181,2634589.045,BPF8187-8,彰化縣溪州鄉張厝村004鄰民生路一段２９５巷１２號
彰化縣溪州鄉張厝村民生路一段246號,ok,200412.001,2634686.065,BPF8170-9,彰化縣溪州鄉張厝村003鄰民生路一段２４６號
彰化縣溪州鄉成功村下柑路1號,ok,203542.474,2635668.509,BPG0319-5,彰化縣溪州鄉柑園村003鄰下柑路１號
彰化縣溪州鄉村中橫巷1號,ok,198496.745,2638695.563,BPG2909-9,彰化縣溪州鄉溪州村009鄰中興路１號
彰化縣溪州鄉東州村保安路16號,ok,199633.520,2638658.200,BPF9395-8,彰化縣溪州鄉東州村006鄰保安路１６號
彰化縣溪州鄉柑園村面前巷50號,ok,202283.090,2635695.970,BPG0673-0,彰化縣溪州鄉柑園村009鄰面前巷５０號
彰化縣溪州鄉榮光村政民路27-2號,ok,178633.260,2503685.910,CXH7335-7,高雄市新興區成功里006鄰興華路２７之２號
彰化縣溪州鄉民生路一段55號,ok,200840.930,2634576.020,BPG3898-7,彰化縣溪州鄉潮洋村005鄰民生路一段５５號
彰化縣溪州鄉水尾村太平路137號,ok,196172.713,2636503.113,BPG1160-3,彰化縣溪州鄉水尾村002鄰太平路１３７號
彰化縣溪州鄉溪厝村中和路79號,ok,197150.418,2638496.212,BPG1693-8,彰化縣溪州鄉溪厝村004鄰中和路７９號
彰化縣溪州鄉溪厝村中山路2段357號,ok,197011.637,2638085.578,BPG1967-5,彰化縣溪州鄉溪厝村010鄰中山路二段３５７號
彰化縣溪州鄉溪州村公園路95號,ok,198145.390,2638836.282,BPG3053-0,彰化縣溪州鄉溪州村011鄰公園路９５號
彰化縣溪州鄉瓦厝村長安巷3-1號,ok,198212.110,2639011.250,BPG5190-6,彰化縣溪州鄉瓦厝村002鄰長安巷３之１號
彰化縣溪州鄉登山路2段365號,ok,203622.170,2635837.570,BPF8933-8,彰化縣溪州鄉成功村012鄰登山路二段３６５號
彰化縣溪州鄉登山路二段350號,ok,203654.890,2635868.920,BPF8931-6,彰化縣溪州鄉成功村012鄰登山路二段３５０號
彰化縣溪州鄉登山路二段365號,ok,203622.170,2635837.570,BPF8933-8,彰化縣溪州鄉成功村012鄰登山路二段３６５號
彰化縣溪州鄉舊眉村林厝巷70號,ok,200285.065,2638582.935,BPG5892-9,彰化縣溪州鄉舊眉村003鄰林厝巷７０號
彰化縣溪州鄉舊眉村登山路四段27號,ok,200294.990,2638709.790,BPG5925-0,彰化縣溪州鄉舊眉村004鄰登山路四段２７號
彰化縣溪州鄉菜公村民生路二段154號,ok,198865.410,2634647.630,BPG6717-9,彰化縣溪州鄉菜公村004鄰民生路二段１５４號
彰化縣溪州鄉菜公村竹圍西巷2號之2,ok,199980.831,2634503.850,BPG6622-2,彰化縣溪州鄉菜公村002鄰竹圍西巷２號之２
彰化縣溪州鄉陸軍路1段146號,ok,201040.282,2634535.377,BPG3997-9,彰化縣溪州鄉潮洋村007鄰陸軍路一段１４６號
彰化縣溪州鄉陸軍路一段146號,ok,201040.282,2634535.377,BPG3997-9,彰化縣溪州鄉潮洋村007鄰陸軍路一段１４６號
彰化縣溪湖鎮中山里大溪路一段466巷53號,ok,198604.364,2651758.175,BMW3981-3,彰化縣溪湖鎮中山里003鄰大溪路一段４６６巷５３號
彰化縣溪湖鎮二溪路2段北勢2巷37號,ok,195272.377,2650682.241,BMW8523-1,彰化縣溪湖鎮北勢里014鄰二溪路二段北勢二巷３７號
彰化縣溪湖鎮二溪路一段35號,ok,196927.507,2650606.083,BMW7583-0,彰化縣溪湖鎮光華里003鄰二溪路一段３５號
彰化縣溪湖鎮北聖路20號,ok,195826.264,2650691.761,BMX0029-6,彰化縣溪湖鎮大突里013鄰北聖路２０號
彰化縣溪湖鎮員鹿路4段269-1號,ok,197072.791,2650624.977,BMX5683-0,彰化縣溪湖鎮平和里002鄰彰水路三段２６９之１號
彰化縣溪湖鎮員鹿路一段538號,ok,198907.040,2650033.929,BMX9226-5,彰化縣溪湖鎮東溪里006鄰員鹿路一段５３８號
彰化縣溪湖鎮員鹿路三段245號,ok,,,GDH9167-1,彰化縣溪湖鎮太平里005鄰員鹿路三段２４５號
彰化縣溪湖鎮地政路201號,ok,196645.015,2651287.275,BMX3936-3,彰化縣溪湖鎮太平里014鄰地政路２０１號
彰化縣溪湖鎮大庭里崙子腳路35-1號,ok,198893.577,2649432.747,BMW9020-8,彰化縣溪湖鎮大庭里010鄰崙子脚路３５之１號
彰化縣溪湖鎮大溪路一段466巷53號,ok,198604.364,2651758.175,BMW3981-3,彰化縣溪湖鎮中山里003鄰大溪路一段４６６巷５３號
彰化縣溪湖鎮大溪路二段423號,ok,194692.914,2650552.015,BMY1572-2,彰化縣溪湖鎮河東里004鄰二溪路二段４２３號
彰化縣溪湖鎮大溪路二段86號,ok,197812.733,2651576.205,BMY3850-3,彰化縣溪湖鎮湖東里022鄰大溪路二段８６號
彰化縣溪湖鎮大突里大突巷70號,ok,195746.696,2651650.490,BMW9626-1,彰化縣溪湖鎮大突里004鄰二溪路大突巷７０號
彰化縣溪湖鎮大竹里彰水路二段745號3樓(全家樓上3樓,ok,,,,
彰化縣溪湖鎮太平里地政路201號,ok,196645.015,2651287.275,BMX3936-3,彰化縣溪湖鎮太平里014鄰地政路２０１號
彰化縣溪湖鎮媽厝里湳底路67號,ok,198700.806,2648600.996,BMX5327-2,彰化縣溪湖鎮媽厝里004鄰湳底路６７號
彰化縣溪湖鎮媽厝里湳底路88號,ok,197867.499,2648035.350,BMX5523-5,彰化縣溪湖鎮媽厝里010鄰湳底路８８號
彰化縣溪湖鎮媽厝里湳底路臨27-1號,ok,198914.720,2648446.850,BMX5228-0,彰化縣溪湖鎮媽厝里001鄰湳底路臨２７之１號
彰化縣溪湖鎮崙子腳路34-1號,ok,255032.600,2764479.140,GBL5996-8,桃園市新屋區下田里006鄰員笨３４之１號
彰化縣溪湖鎮崙子腳路8鄰94號,ok,198163.454,2649292.644,BMX6376-6,彰化縣溪湖鎮忠覺里008鄰崙子脚路９４號
彰化縣溪湖鎮彰水路4段60號,ok,197122.785,2651452.022,BMX7896-9,彰化縣溪湖鎮東寮里015鄰彰水路四段６０號
彰化縣溪湖鎮彰水路二段725號,ok,197089.967,2649588.086,BMX1913-9,彰化縣溪湖鎮大竹里008鄰彰水路二段７２５號
彰化縣溪湖鎮彰水路四段60號,ok,197122.785,2651452.022,BMX7896-9,彰化縣溪湖鎮東寮里015鄰彰水路四段６０號
彰化縣溪湖鎮德華街17號,ok,196924.655,2650346.050,BMX1852-2,彰化縣溪湖鎮大竹里007鄰德華街１７號
彰化縣溪湖鎮東溪里石鵝路臨121號,ok,199318.930,2650130.860,JVL1362-3,彰化縣溪湖鎮東溪里008鄰石鵝路臨１２１號
彰化縣溪湖鎮民生街9號號1f,ok,,,,
彰化縣溪湖鎮河東路281號,ok,197085.340,2650653.680,JVV1126-3,彰化縣溪湖鎮平和里002鄰彰水路三段２８１號
彰化縣溪湖鎮河東里河東路281號,ok,194959.684,2650520.801,BMY1537-0,彰化縣溪湖鎮河東里004鄰二溪路二段２８１號
彰化縣溪湖鎮湖東里大溪路二段423號,ok,200853.502,2652436.357,BNH3566-9,彰化縣埔心鄉埤脚村014鄰大溪路二段４２３號
彰化縣溪湖鎮湖東里興學街75號2樓,ok,197357.770,2650839.060,BMY3215-2,彰化縣溪湖鎮湖東里014鄰興學街７５號二樓
彰化縣溪湖鎮湖東里英山街71號1樓,ok,197595.079,2650390.542,BMY5668-6,彰化縣溪湖鎮湖東里032鄰英山街７１號
彰化縣溪湖鎮湳底路102-1號,ok,197613.000,2648073.080,BMX5577-9,彰化縣溪湖鎮媽厝里014鄰湳底路１０２之１號
彰化縣溪湖鎮湳底路16-30號,ok,199763.870,2648209.580,BMX5229-1,彰化縣溪湖鎮媽厝里001鄰湳底路１６之３０號
彰化縣溪湖鎮湳底路27-2號,ok,199720.894,2648253.711,BMX5231-6,彰化縣溪湖鎮媽厝里001鄰湳底路２７之２號
彰化縣溪湖鎮湳底路67號,ok,198700.806,2648600.996,BMX5327-2,彰化縣溪湖鎮媽厝里004鄰湳底路６７號
彰化縣溪湖鎮溪湖鎮培英路76號1-2樓,ok,,,,
彰化縣溪湖鎮溪湖鎮大公路347號,ok,196009.249,2650819.265,BMX0502-0,彰化縣溪湖鎮大突里017鄰大公路３４７號
彰化縣溪湖鎮溪湖鎮大突里二溪路大突巷10之50號,ok,196002.032,2651167.946,BMW9325-1,彰化縣溪湖鎮大突里002鄰二溪路大突巷１０之５０號
彰化縣溪湖鎮溪湖鎮忠覺里崙子腳路94號,ok,198163.454,2649292.644,BMX6376-6,彰化縣溪湖鎮忠覺里008鄰崙子脚路９４號
彰化縣溪湖鎮溪湖鎮東寮里8鄰富貴街102號,ok,196540.620,2651392.700,GDM1853-5,彰化縣溪湖鎮東寮里008鄰富貴街１０２號
彰化縣溪湖鎮溪湖鎮汴頭里福德路261巷32號,ok,196510.210,2649880.160,BMX9972-1,彰化縣溪湖鎮汴頭里010鄰福德路２６１巷臨３２號
彰化縣溪湖鎮溪湖鎮湖東里員鹿路二段559號,ok,197324.221,2650448.612,BMY3329-1,彰化縣溪湖鎮湖東里017鄰員鹿路二段５５９號
彰化縣溪湖鎮溪湖鎮行政街306號,ok,197276.239,2650811.825,BMW6703-6,彰化縣溪湖鎮光平里001鄰行政街３０６號
彰化縣溪湖鎮溪湖鎮西環路88號2樓,ok,197016.930,2650266.750,BMX1886-2,彰化縣溪湖鎮大竹里007鄰西環路８８號
彰化縣溪湖鎮田中里二溪路1段695巷125弄59號,ok,195551.842,2650313.125,BMY8050-0,彰化縣溪湖鎮田中里003鄰二溪路一段６９５巷１２５弄５９號
彰化縣溪湖鎮田中里田中巷216號,ok,210530.240,2654353.960,BMJ9229-8,彰化縣芬園鄉同安村009鄰大彰路三段２１６號
彰化縣溪湖鎮福德路261巷30號,ok,196753.787,2650288.352,BMX2825-3,彰化縣溪湖鎮大竹里023鄰福德路３０號
彰化縣溪湖鎮福德路310號,ok,196248.620,2649754.720,BMY0133-0,彰化縣溪湖鎮汴頭里012鄰福德路３１０號
彰化縣溪湖鎮竹福路181號,ok,197590.182,2651427.947,BMY5300-7,彰化縣溪湖鎮湖東里028鄰大溪路二段１８１號
彰化縣溪湖鎮西勢里西安路117巷26號,ok,196967.917,2647565.055,BMY9339-8,彰化縣溪湖鎮西勢里001鄰西安路２６號
彰化縣溪湖鎮西勢里西安路117巷36號,ok,196724.172,2647505.227,BMY9586-0,彰化縣溪湖鎮西勢里005鄰西安路１１７巷３６號
彰化縣溪湖鎮西安路117巷36號,ok,196724.172,2647505.227,BMY9586-0,彰化縣溪湖鎮西勢里005鄰西安路１１７巷３６號
彰化縣溪湖鎮西溪里員鹿路後溪巷49號,ok,198315.005,2649734.862,BMZ1903-7,彰化縣溪湖鎮西溪里004鄰員鹿路後溪巷４９號
彰化縣溪湖鎮長青街22號2樓,ok,197657.182,2650402.787,BMY5685-7,彰化縣溪湖鎮湖東里032鄰長青街２２號
彰化縣溪湖鎮青雅路58號,ok,197458.623,2651392.686,BMY2719-8,彰化縣溪湖鎮湖東里005鄰青雅路５８號
彰化縣田中鎮三光里民光路一段392巷25號,ok,205900.480,2641350.850,BMZ3273-8,彰化縣田中鎮三光里005鄰民光路一段３９２巷２５號
彰化縣田中鎮三安里大安路一段200號,ok,208684.850,2637433.797,BMZ3938-6,彰化縣田中鎮三安里007鄰大安路一段２００號
彰化縣田中鎮中2段421號,ok,207511.674,2639670.137,BNC2282-6,彰化縣田中鎮西路里005鄰中正路４２１號
彰化縣田中鎮中二段509號,ok,207321.837,2639014.722,BNC0682-0,彰化縣田中鎮沙崙里005鄰沙崙路５０９號
彰化縣田中鎮中南路三段54號,ok,209230.029,2638877.198,BNB5731-7,彰化縣田中鎮新庄里010鄰中南路三段５４號
彰化縣田中鎮中山街134號,ok,209713.760,2641480.470,BNB2663-0,彰化縣田中鎮平和里006鄰太平路１３４號
彰化縣田中鎮中州路177號,ok,207985.647,2639283.864,BNB0800-2,彰化縣田中鎮南路里007鄰中州路一段１７７號
彰化縣田中鎮中州路一段177號,ok,207985.647,2639283.864,BNB0800-2,彰化縣田中鎮南路里007鄰中州路一段１７７號
彰化縣田中鎮中州路一段416號,ok,207343.560,2639348.280,BNC0297-5,彰化縣田中鎮梅州里008鄰中州路一段４１６號
彰化縣田中鎮中新路229號,ok,207871.218,2639342.688,BNB0836-5,彰化縣田中鎮南路里009鄰中州路一段２２９號
彰化縣田中鎮中正路715號,ok,207746.130,2640167.490,BMZ9737-2,彰化縣田中鎮北路里015鄰中正路７１５號
彰化縣田中鎮中潭里員集路3段125巷34號,ok,207886.042,2640504.471,BMZ6259-1,彰化縣田中鎮中潭里004鄰員集路三段１２５巷３４號
彰化縣田中鎮中潭里員集路三段125巷255號,ok,244580.780,2743607.910,CGZ8103-8,新竹市香山區中埔里006鄰牛埔路２５５號
彰化縣田中鎮中潭里員集路三段125巷54號,ok,207833.337,2640472.623,BMZ6260-5,彰化縣田中鎮中潭里004鄰員集路三段１２５巷５４號
彰化縣田中鎮中路里中新路229號,ok,177604.023,2497503.749,CYX7558-0,高雄市旗津區中興里004鄰旗津二路２２９號
彰化縣田中鎮公館路320號,ok,207804.910,2638947.186,BNB7956-0,彰化縣田中鎮新民里020鄰公館路３２０號
彰化縣田中鎮北路里中山街359巷33號,ok,208337.626,2639644.094,BMZ8380-0,彰化縣田中鎮北路里001鄰中山街３５９巷３３號
彰化縣田中鎮員集路一段854號,ok,208348.911,2638639.801,BNB1181-2,彰化縣田中鎮南路里015鄰員集路一段８５４號
彰化縣田中鎮大安路一段200號,ok,208684.850,2637433.797,BMZ3938-6,彰化縣田中鎮三安里007鄰大安路一段２００號
彰化縣田中鎮大安路二段臨312號,ok,208726.800,2636467.870,BNB1675-0,彰化縣田中鎮大崙里005鄰大安路二段（臨）３１２號
彰化縣田中鎮大崙里大安路二段320號,ok,174575.100,2595111.910,BSZ8872-5,嘉義縣朴子市大鄉里018鄰大槺榔３２０號
彰化縣田中鎮大崙里大安路二段臨312號,ok,208726.800,2636467.870,BNB1675-0,彰化縣田中鎮大崙里005鄰大安路二段（臨）３１２號
彰化縣田中鎮大社路一段216巷100弄20號,ok,207306.944,2640428.740,BNC5703-8,彰化縣田中鎮龍潭里004鄰大社路一段２１６巷１００弄２０號
彰化縣田中鎮大社路三段316巷60號,ok,206694.075,2641959.236,BNB2015-3,彰化縣田中鎮大社里001鄰大社路三段３１６巷６０號
彰化縣田中鎮大社里大社路2段647號,ok,218435.520,2667909.530,FJK8797-9,臺中市大里區大明里010鄰中興路二段６４７號
彰化縣田中鎮大社里大社路二段649號,ok,218432.182,2667914.182,FJK8798-0,臺中市大里區大明里010鄰中興路二段６４９號
彰化縣田中鎮山腳路三段499巷45號,ok,209576.728,2639731.535,BNB3363-5,彰化縣田中鎮復興里007鄰山脚路三段４９９巷４５號
彰化縣田中鎮山腳路四段160號,ok,209580.530,2640302.960,BNB3682-7,彰化縣田中鎮復興里012鄰山脚路四段１６０號
彰化縣田中鎮山腳路四段188巷109號,ok,209896.572,2640402.904,BNB3778-3,彰化縣田中鎮復興里015鄰山脚路四段１８８巷１０９號
彰化縣田中鎮平和里山腳路五段246號,ok,209772.580,2641159.480,BNB2768-8,彰化縣田中鎮平和里010鄰山脚路五段２４６號
彰化縣田中鎮復興路788號,ok,207912.151,2639670.641,BNB9501-0,彰化縣田中鎮東路里013鄰復興路７８８號
彰化縣田中鎮復興里山腳路四段188巷109號,ok,209896.572,2640402.904,BNB3778-3,彰化縣田中鎮復興里015鄰山脚路四段１８８巷１０９號
彰化縣田中鎮復興里山腳路四段253巷32號,ok,209573.030,2640540.273,BNB3820-9,彰化縣田中鎮復興里017鄰山脚路四段２５３巷３２號
彰化縣田中鎮文化街23號,ok,208108.867,2639022.168,BNB0876-2,彰化縣田中鎮南路里011鄰文化街２３號
彰化縣田中鎮斗中路一段210號,ok,207299.492,2639751.201,BNC3206-8,彰化縣田中鎮西路里021鄰斗中路一段２１０號
彰化縣田中鎮新庄里中山街134號,ok,208889.526,2639071.947,BNB5513-9,彰化縣田中鎮新庄里007鄰居仁街１３４號
彰化縣田中鎮新庄里中山街134號2F,ok,298742.736,2772488.237,DHP3168-2,新北市三重區光陽里005鄰興華街１３４號二樓
彰化縣田中鎮新民里公館路258號,ok,207534.784,2638639.254,BNB6530-3,彰化縣田中鎮新民里003鄰沙崙路２５８號
彰化縣田中鎮書鄉苑 無(豬舍改建、閒置空間再利用),error,,,,
彰化縣田中鎮東源里中南路二段608巷32號,ok,189565.010,2499155.950,DBX5515-5,高雄市大寮區大寮里016鄰大寮路６０８巷３２號
彰化縣田中鎮東路里南北街80號4樓,ok,207884.010,2639529.850,BNB9333-2,彰化縣田中鎮東路里011鄰南北街８０號四樓
