dataset,id,name,town,address,failure,api_best_guess,query,google_search_url,google_url,lat,lng,note
救濟站,RELIEF_301,民權華德福國中(小),芳苑鄉,彰化縣芳苑鄉五俊村新生巷5-1號,api_僅模糊比對,彰化縣鹿港鎮東石里025鄰鹿工南三路５之１號,彰化縣芳苑鄉五俊村新生巷5-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%B3%E8%8B%91%E9%84%89%E4%BA%94%E4%BF%8A%E6%9D%91%E6%96%B0%E7%94%9F%E5%B7%B75-1%E8%99%9F,,,,
救濟站,RELIEF_308,中華電信公司大城服務處住宿休閒會館中華電信公司大城服務處,大城鄉,彰化縣大城鄉東城村南平路74號,api_僅模糊比對,彰化縣大城鄉東城村002鄰東平路７４號,彰化縣大城鄉東城村南平路74號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%A4%A7%E5%9F%8E%E9%84%89%E6%9D%B1%E5%9F%8E%E6%9D%91%E5%8D%97%E5%B9%B3%E8%B7%AF74%E8%99%9F,,,,
關懷據點,CARE_006,復興社區發展協會,彰化市,彰化縣彰化市復興里竹和路176-1號,api_僅模糊比對,嘉義市東區北門里007鄰興中街１７６之１號,彰化縣彰化市復興里竹和路176-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%BE%A9%E8%88%88%E9%87%8C%E7%AB%B9%E5%92%8C%E8%B7%AF176-1%E8%99%9F,,,,
關懷據點,CARE_009,福田社區發展協會,彰化市,彰化縣彰化市福田里福田一路51巷124號,api_僅模糊比對,高雄市苓雅區文昌里016鄰義勇路１２４號,彰化縣彰化市福田里福田一路51巷124號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E7%A6%8F%E7%94%B0%E9%87%8C%E7%A6%8F%E7%94%B0%E4%B8%80%E8%B7%AF51%E5%B7%B7124%E8%99%9F,,,,
關懷據點,CARE_012,向陽社區發展協會,彰化市,彰化縣彰化市向陽里中央路132號,api_無此門牌,,彰化縣彰化市向陽里中央路132號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E5%90%91%E9%99%BD%E9%87%8C%E4%B8%AD%E5%A4%AE%E8%B7%AF132%E8%99%9F,,,,
關懷據點,CARE_015,光復社區發展協會,彰化市,彰化縣彰化市民生路279之3號,api_無此門牌,,彰化縣彰化市民生路279之3號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E6%B0%91%E7%94%9F%E8%B7%AF279%E4%B9%8B3%E8%99%9F,,,,
關懷據點,CARE_017,社團法人彰化縣益康關懷協會,彰化市,彰化縣彰化市金馬路三段539巷26弄6號,api_無此門牌,,彰化縣彰化市金馬路三段539巷26弄6號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E9%87%91%E9%A6%AC%E8%B7%AF%E4%B8%89%E6%AE%B5539%E5%B7%B726%E5%BC%846%E8%99%9F,,,,
關懷據點,CARE_020,尚無關懷長青協會,彰化市,彰化縣彰化市三民路279巷15之5號,api_僅模糊比對,桃園市桃園區中正里013鄰正光路１５之５號,彰化縣彰化市三民路279巷15之5號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E4%B8%89%E6%B0%91%E8%B7%AF279%E5%B7%B715%E4%B9%8B5%E8%99%9F,,,,
關懷據點,CARE_029,南瑤社區發展協會,彰化市,彰化縣彰化市中正路二段675巷33號,api_無此門牌,,彰化縣彰化市中正路二段675巷33號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E4%B8%AD%E6%AD%A3%E8%B7%AF%E4%BA%8C%E6%AE%B5675%E5%B7%B733%E8%99%9F,,,,
關懷據點,CARE_033,永芳社區發展協會,彰化市,彰化縣彰化市永芳路468號,api_僅模糊比對,彰化縣彰化市西興里011鄰辭修路４６８號,彰化縣彰化市永芳路468號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E6%B0%B8%E8%8A%B3%E8%B7%AF468%E8%99%9F,,,,
關懷據點,CARE_040,廟埕大竹社區發展協會,彰化市,彰化縣彰化市竹中路4號,api_僅模糊比對,彰化縣彰化市西興里004鄰中華西路４號,彰化縣彰化市竹中路4號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%BD%B0%E5%8C%96%E5%B8%82%E7%AB%B9%E4%B8%AD%E8%B7%AF4%E8%99%9F,,,,
關懷據點,CARE_064,惠來社區發展協會,秀水鄉,彰化縣秀水鄉民生街三聖巷15號,api_僅模糊比對,彰化縣秀水鄉福安村013鄰民意街１５號,彰化縣秀水鄉民生街三聖巷15號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A7%80%E6%B0%B4%E9%84%89%E6%B0%91%E7%94%9F%E8%A1%97%E4%B8%89%E8%81%96%E5%B7%B715%E8%99%9F,,,,
關懷據點,CARE_081,田洋社區發展協會,大村鄉,彰化縣大村鄉田洋村田洋巷11-2號,api_僅模糊比對,彰化縣線西鄉塭仔村010鄰慶安南三路１１之２號,彰化縣大村鄉田洋村田洋巷11-2號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%A4%A7%E6%9D%91%E9%84%89%E7%94%B0%E6%B4%8B%E6%9D%91%E7%94%B0%E6%B4%8B%E5%B7%B711-2%E8%99%9F,,,,
關懷據點,CARE_086,新興社區發展協會,大村鄉,彰化縣大村鄉新興村新興巷6-3號,api_僅模糊比對,彰化縣北斗鎮七星里010鄰宮前街６之３號,彰化縣大村鄉新興村新興巷6-3號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%A4%A7%E6%9D%91%E9%84%89%E6%96%B0%E8%88%88%E6%9D%91%E6%96%B0%E8%88%88%E5%B7%B76-3%E8%99%9F,,,,
關懷據點,CARE_092,山崙社區發展協會,鹿港鎮,彰化縣鹿港鎮山崙里山崙巷52號,api_僅模糊比對,彰化縣鹿港鎮山崙里021鄰崙工北五路５２號,彰化縣鹿港鎮山崙里山崙巷52號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E5%B1%B1%E5%B4%99%E9%87%8C%E5%B1%B1%E5%B4%99%E5%B7%B752%E8%99%9F,,,,
關懷據點,CARE_094,景福社區發展協會,鹿港鎮,彰化縣鹿港鎮景福里萬壽路244號,api_僅模糊比對,臺中市西區後龍里019鄰民權路２４４號,彰化縣鹿港鎮景福里萬壽路244號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E6%99%AF%E7%A6%8F%E9%87%8C%E8%90%AC%E5%A3%BD%E8%B7%AF244%E8%99%9F,,,,
關懷據點,CARE_095,廟埕東昇社區發展協會,鹿港鎮,彰化縣鹿港鎮東崎里打鐵巷9號,api_僅模糊比對,彰化縣鹿港鎮東崎里027鄰富麗一街９號,彰化縣鹿港鎮東崎里打鐵巷9號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E9%B9%BF%E6%B8%AF%E9%8E%AE%E6%9D%B1%E5%B4%8E%E9%87%8C%E6%89%93%E9%90%B5%E5%B7%B79%E8%99%9F,,,,
關懷據點,CARE_116,鐵山社區發展協會,和美鎮,彰化縣和美鎮鐵山里鎮東路190號,api_僅模糊比對,彰化縣和美鎮鐵山里009鄰嘉鐵路１９０號,彰化縣和美鎮鐵山里鎮東路190號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E9%90%B5%E5%B1%B1%E9%87%8C%E9%8E%AE%E6%9D%B1%E8%B7%AF190%E8%99%9F,,,,
關懷據點,CARE_156,後寮社區發展協會,芳苑鄉,彰化縣芳苑鄉後寮村4鄰寮北巷5號,api_僅模糊比對,彰化縣芳苑鄉後寮村011鄰工區路５號,彰化縣芳苑鄉後寮村4鄰寮北巷5號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%B3%E8%8B%91%E9%84%89%E5%BE%8C%E5%AF%AE%E6%9D%914%E9%84%B0%E5%AF%AE%E5%8C%97%E5%B7%B75%E8%99%9F,,,,
關懷據點,CARE_171,廟前廣場信義社區發展協會,芳苑鄉,彰化縣芳苑鄉信義村芳新路76號,api_僅模糊比對,新竹縣湖口鄉信勢村003鄰成功路７６號,彰化縣芳苑鄉信義村芳新路76號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%8A%B3%E8%8B%91%E9%84%89%E4%BF%A1%E7%BE%A9%E6%9D%91%E8%8A%B3%E6%96%B0%E8%B7%AF76%E8%99%9F,,,,
關懷據點,CARE_177,台灣弱勢族群就業促進協會-大城東城村,大城鄉,彰化縣大城鄉東城村大安路40-1號,api_僅模糊比對,屏東縣牡丹鄉東源村002鄰東源路４０之１號,彰化縣大城鄉東城村大安路40-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%A4%A7%E5%9F%8E%E9%84%89%E6%9D%B1%E5%9F%8E%E6%9D%91%E5%A4%A7%E5%AE%89%E8%B7%AF40-1%E8%99%9F,,,,
關懷據點,CARE_177b,彰化縣樂城社會福利協會-公館村,大城鄉,彰化縣大城鄉公館村廟口路1號,api_僅模糊比對,彰化縣大城鄉公館村012鄰大埔路１號,彰化縣大城鄉公館村廟口路1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%A4%A7%E5%9F%8E%E9%84%89%E5%85%AC%E9%A4%A8%E6%9D%91%E5%BB%9F%E5%8F%A3%E8%B7%AF1%E8%99%9F,,,,
關懷據點,CARE_203,大饒社區發展協會,員林市,彰化縣員林市大饒里員集路二段244巷119號,api_僅模糊比對,桃園市八德區大福里029鄰天祥街１１９號,彰化縣員林市大饒里員集路二段244巷119號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E5%A4%A7%E9%A5%92%E9%87%8C%E5%93%A1%E9%9B%86%E8%B7%AF%E4%BA%8C%E6%AE%B5244%E5%B7%B7119%E8%99%9F,,,,
關懷據點,CARE_212,大峰社區發展協會,員林市,彰化縣員林市大峰里大峰巷326弄1號,api_無此門牌,,彰化縣員林市大峰里大峰巷326弄1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E5%A4%A7%E5%B3%B0%E9%87%8C%E5%A4%A7%E5%B3%B0%E5%B7%B7326%E5%BC%841%E8%99%9F,,,,
關懷據點,CARE_213,出水社區發展協會,員林市,彰化縣員林市出水里（巷）18-1號,api_僅模糊比對,高雄市鳳山區一甲里025鄰南江街１８之１號,彰化縣員林市出水里（巷）18-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E5%87%BA%E6%B0%B4%E9%87%8C%EF%BC%88%E5%B7%B7%EF%BC%8918-1%E8%99%9F,,,,
關懷據點,CARE_214,浮圳社區發展協會,員林市,彰化縣員林市浮圳巷8-15號,api_無此門牌,,彰化縣員林市浮圳巷8-15號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E6%B5%AE%E5%9C%B3%E5%B7%B78-15%E8%99%9F,,,,
關懷據點,CARE_216,教會社團法人彰化縣彰化中會關懷協會和平教會,員林市,彰化縣員林市新興里和平街15-1號,api_無此門牌,,彰化縣員林市新興里和平街15-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%93%A1%E6%9E%97%E5%B8%82%E6%96%B0%E8%88%88%E9%87%8C%E5%92%8C%E5%B9%B3%E8%A1%9715-1%E8%99%9F,,,,
關懷據點,CARE_228,(租賃)社頭社區發展協會,社頭鄉,彰化縣社頭鄉社頭村員集路二段372號,api_僅模糊比對,彰化縣田中鎮東路里008鄰員集路二段３７２號,彰化縣社頭鄉社頭村員集路二段372號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A4%BE%E9%A0%AD%E9%84%89%E7%A4%BE%E9%A0%AD%E6%9D%91%E5%93%A1%E9%9B%86%E8%B7%AF%E4%BA%8C%E6%AE%B5372%E8%99%9F,,,,
關懷據點,CARE_229,租善德禪寺彰化縣山腳文化慈愛關懷協會,社頭鄉,彰化縣社頭鄉泰安村石坑二巷14號,api_僅模糊比對,彰化縣社頭鄉泰安村010鄰山腳路三段１４號,彰化縣社頭鄉泰安村石坑二巷14號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A4%BE%E9%A0%AD%E9%84%89%E6%B3%B0%E5%AE%89%E6%9D%91%E7%9F%B3%E5%9D%91%E4%BA%8C%E5%B7%B714%E8%99%9F,,,,
關懷據點,CARE_238,五汴社區發展協會,永靖鄉,彰化縣永靖鄉五汴村五汴巷1號,api_僅模糊比對,彰化縣員林市惠來里005鄰中山南路１號,彰化縣永靖鄉五汴村五汴巷1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%B0%B8%E9%9D%96%E9%84%89%E4%BA%94%E6%B1%B4%E6%9D%91%E4%BA%94%E6%B1%B4%E5%B7%B71%E8%99%9F,,,,
關懷據點,CARE_251,西寮社區發展協會,溪湖鎮,彰化縣溪湖鎮員鹿路4段269-1號,api_僅模糊比對,彰化縣溪湖鎮平和里002鄰彰水路三段２６９之１號,彰化縣溪湖鎮員鹿路4段269-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E5%93%A1%E9%B9%BF%E8%B7%AF4%E6%AE%B5269-1%E8%99%9F,,,,
關懷據點,CARE_258,中竹社區發展協會,溪湖鎮,彰化縣溪湖鎮竹福路181號,api_僅模糊比對,彰化縣溪湖鎮湖東里028鄰大溪路二段１８１號,彰化縣溪湖鎮竹福路181號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E7%AB%B9%E7%A6%8F%E8%B7%AF181%E8%99%9F,,,,
關懷據點,CARE_259,彰化縣溪湖鎮藝文館後棟研習教室光華社區發展協會,溪湖鎮,彰化縣溪湖鎮員鹿路三段245號,api_無此門牌,,彰化縣溪湖鎮員鹿路三段245號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E5%93%A1%E9%B9%BF%E8%B7%AF%E4%B8%89%E6%AE%B5245%E8%99%9F,,,,
關懷據點,CARE_261,是河東社區發展協會,溪湖鎮,彰化縣溪湖鎮河東里河東路281號,api_僅模糊比對,彰化縣溪湖鎮河東里004鄰二溪路二段２８１號,彰化縣溪湖鎮河東里河東路281號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E6%B9%96%E9%8E%AE%E6%B2%B3%E6%9D%B1%E9%87%8C%E6%B2%B3%E6%9D%B1%E8%B7%AF281%E8%99%9F,,,,
關懷據點,CARE_278,縣府公有土地建築物文昌社區發展協會,北斗鎮,彰化縣北斗鎮文昌里復興路300號,api_僅模糊比對,彰化縣鹿港鎮永安里030鄰復興路３００號,彰化縣北斗鎮文昌里復興路300號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%8C%97%E6%96%97%E9%8E%AE%E6%96%87%E6%98%8C%E9%87%8C%E5%BE%A9%E8%88%88%E8%B7%AF300%E8%99%9F,,,,
關懷據點,CARE_293,陸嘉社區發展協會,埤頭鄉,彰化縣埤頭鄉陸嘉村中華路434號,api_僅模糊比對,彰化縣田中鎮中路里017鄰中南路三段４３４號,彰化縣埤頭鄉陸嘉村中華路434號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%9F%A4%E9%A0%AD%E9%84%89%E9%99%B8%E5%98%89%E6%9D%91%E4%B8%AD%E8%8F%AF%E8%B7%AF434%E8%99%9F,,,,
關懷據點,CARE_295,廟埕大庄社區發展協會,溪州鄉,彰化縣溪州鄉大庄村東橫巷2-1號,api_僅模糊比對,彰化縣田尾鄉陸豐村001鄰民生路三段２之１號,彰化縣溪州鄉大庄村東橫巷2-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E5%B7%9E%E9%84%89%E5%A4%A7%E5%BA%84%E6%9D%91%E6%9D%B1%E6%A9%AB%E5%B7%B72-1%E8%99%9F,,,,
關懷據點,CARE_297,之活動中心三圳社區發展協會,溪州鄉,彰化縣溪州鄉三圳村庄內巷42號,api_僅模糊比對,彰化縣花壇鄉三春村002鄰溪埔路４２號,彰化縣溪州鄉三圳村庄內巷42號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E5%B7%9E%E9%84%89%E4%B8%89%E5%9C%B3%E6%9D%91%E5%BA%84%E5%85%A7%E5%B7%B742%E8%99%9F,,,,
關懷據點,CARE_299,榮光社區發展協會,溪州鄉,彰化縣溪州鄉榮光村政民路27-2號,api_僅模糊比對,高雄市新興區成功里006鄰興華路２７之２號,彰化縣溪州鄉榮光村政民路27-2號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E6%BA%AA%E5%B7%9E%E9%84%89%E6%A6%AE%E5%85%89%E6%9D%91%E6%94%BF%E6%B0%91%E8%B7%AF27-2%E8%99%9F,,,,
關懷據點,CARE_313,溪墘社區發展協會,竹塘鄉,彰化縣竹塘鄉彰175鄉道21號,api_無此門牌,,彰化縣竹塘鄉彰175鄉道21號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%AB%B9%E5%A1%98%E9%84%89%E5%BD%B0175%E9%84%89%E9%81%9321%E8%99%9F,,,,
關懷據點,CARE_316,西庄社區發展協會,二林鎮,彰化縣二林鎮同安巷80-1號,api_無此門牌,,彰化縣二林鎮同安巷80-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E5%90%8C%E5%AE%89%E5%B7%B780-1%E8%99%9F,,,,
關懷據點,CARE_320,教會內財團法人天主教會台中教區（二林天主堂）,二林鎮,彰化縣二林鎮東和里中山路2號,api_僅模糊比對,彰化縣二林鎮東和里007鄰中正路２號,彰化縣二林鎮東和里中山路2號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E6%9D%B1%E5%92%8C%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%B7%AF2%E8%99%9F,,,,
關懷據點,CARE_324,東興社區發展協會,二林鎮,彰化縣二林鎮福建巷45-1號,api_無此門牌,,彰化縣二林鎮福建巷45-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E7%A6%8F%E5%BB%BA%E5%B7%B745-1%E8%99%9F,,,,
關懷據點,CARE_325,復豐社區發展協會,二林鎮,彰化縣二林鎮復豐里𥕟磘巷17號,api_僅模糊比對,彰化縣二林鎮復豐里002鄰原竹路１７號,彰化縣二林鎮復豐里𥕟磘巷17號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E5%BE%A9%E8%B1%90%E9%87%8C%F0%A5%95%9F%E7%A3%98%E5%B7%B717%E8%99%9F,,,,
關懷據點,CARE_328,東勢社區發展協會,二林鎮,彰化縣二林鎮面前巷2-20號,api_無此門牌,,彰化縣二林鎮面前巷2-20號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%9E%97%E9%8E%AE%E9%9D%A2%E5%89%8D%E5%B7%B72-20%E8%99%9F,,,,
關懷據點,CARE_329,頂潭社區發展協會,田中鎮,彰化縣田中鎮頂潭里崁頂路143號,api_僅模糊比對,嘉義縣太保市春珠里007鄰春珠１４３號,彰化縣田中鎮頂潭里崁頂路143號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E9%A0%82%E6%BD%AD%E9%87%8C%E5%B4%81%E9%A0%82%E8%B7%AF143%E8%99%9F,,,,
關懷據點,CARE_330,新民社區發展協會,田中鎮,彰化縣田中鎮新民里公館路258號,api_僅模糊比對,彰化縣田中鎮新民里003鄰沙崙路２５８號,彰化縣田中鎮新民里公館路258號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E6%96%B0%E6%B0%91%E9%87%8C%E5%85%AC%E9%A4%A8%E8%B7%AF258%E8%99%9F,,,,
關懷據點,CARE_333,大崙社區發展協會,田中鎮,彰化縣田中鎮大崙里大安路二段320號,api_僅模糊比對,嘉義縣朴子市大鄉里018鄰大槺榔３２０號,彰化縣田中鎮大崙里大安路二段320號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E5%A4%A7%E5%B4%99%E9%87%8C%E5%A4%A7%E5%AE%89%E8%B7%AF%E4%BA%8C%E6%AE%B5320%E8%99%9F,,,,
關懷據點,CARE_338,中潭社區發展協會,田中鎮,彰化縣田中鎮中潭里員集路三段125巷255號,api_僅模糊比對,新竹市香山區中埔里006鄰牛埔路２５５號,彰化縣田中鎮中潭里員集路三段125巷255號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E4%B8%AD%E6%BD%AD%E9%87%8C%E5%93%A1%E9%9B%86%E8%B7%AF%E4%B8%89%E6%AE%B5125%E5%B7%B7255%E8%99%9F,,,,
關懷據點,CARE_341,新庄社區發展協會,田中鎮,彰化縣田中鎮新庄里中山街134號,api_僅模糊比對,彰化縣田中鎮新庄里007鄰居仁街１３４號,彰化縣田中鎮新庄里中山街134號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E4%B8%AD%E9%8E%AE%E6%96%B0%E5%BA%84%E9%87%8C%E4%B8%AD%E5%B1%B1%E8%A1%97134%E8%99%9F,,,,
關懷據點,CARE_351,北鎮社區發展協會,田尾鄉,彰化縣田尾鄉北鎮村平和路二段151號,api_僅模糊比對,彰化縣田尾鄉饒平村019鄰中山路一段１５１號,彰化縣田尾鄉北鎮村平和路二段151號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%94%B0%E5%B0%BE%E9%84%89%E5%8C%97%E9%8E%AE%E6%9D%91%E5%B9%B3%E5%92%8C%E8%B7%AF%E4%BA%8C%E6%AE%B5151%E8%99%9F,,,,
關懷據點,CARE_367,合和社區發展協會,二水鄉,彰化縣二水鄉合和村番田二巷17號,api_僅模糊比對,彰化縣埔心鄉東門村014鄰正大路１７號,彰化縣二水鄉合和村番田二巷17號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%B0%B4%E9%84%89%E5%90%88%E5%92%8C%E6%9D%91%E7%95%AA%E7%94%B0%E4%BA%8C%E5%B7%B717%E8%99%9F,,,,
關懷據點,CARE_369,源泉社區發展協會,二水鄉,彰化縣二水鄉月眉巷1-1號,api_無此門牌,,彰化縣二水鄉月眉巷1-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%B0%B4%E9%84%89%E6%9C%88%E7%9C%89%E5%B7%B71-1%E8%99%9F,,,,
關懷據點,CARE_373,惠民社區發展協會,二水鄉,彰化縣二水鄉惠民村山腳路一段223巷42弄32-1號,api_無此門牌,,彰化縣二水鄉惠民村山腳路一段223巷42弄32-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E4%BA%8C%E6%B0%B4%E9%84%89%E6%83%A0%E6%B0%91%E6%9D%91%E5%B1%B1%E8%85%B3%E8%B7%AF%E4%B8%80%E6%AE%B5223%E5%B7%B742%E5%BC%8432-1%E8%99%9F,,,,
社區發展協會,CASSOC_006,塭仔社區發展協會,線西鄉,彰化縣線西鄉塭仔村塭仔路141號,api_無此門牌,,彰化縣線西鄉塭仔村塭仔路141號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%B7%9A%E8%A5%BF%E9%84%89%E5%A1%AD%E4%BB%94%E6%9D%91%E5%A1%AD%E4%BB%94%E8%B7%AF141%E8%99%9F,,,,
社區發展協會,CASSOC_009,福興社區發展協會,福興鄉,彰化縣福興鄉福興村50-1號,api_僅模糊比對,新北市汐止區北峰里024鄰民族五街５０之１號,彰化縣福興鄉福興村50-1號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A6%8F%E8%88%88%E9%84%89%E7%A6%8F%E8%88%88%E6%9D%9150-1%E8%99%9F,,,,
社區發展協會,CASSOC_016,同安社區發展協會,福興鄉,彰化縣福興鄉福興鄉同安村33-7號,api_僅模糊比對,宜蘭縣羅東鎮集祥里017鄰公正街３３之７號,彰化縣福興鄉福興鄉同安村33-7號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A6%8F%E8%88%88%E9%84%89%E7%A6%8F%E8%88%88%E9%84%89%E5%90%8C%E5%AE%89%E6%9D%9133-7%E8%99%9F,,,,
社區發展協會,CASSOC_022,元中社區發展協會,福興鄉,彰化縣福興鄉橫圳巷10-18號,api_無此門牌,,彰化縣福興鄉橫圳巷10-18號,https://www.google.com/maps/search/?api=1&query=%E5%BD%B0%E5%8C%96%E7%B8%A3%E7%A6%8F%E8%88%88%E9%84%89%E6%A9%AB%E5%9C%B3%E5%B7%B710-18%E8%99%9F,,,,
